x-ray-id; request-id; lambda-init; lambda-end; initialization-init; initialization-end; input-init; input-end; resize-init; resize-end; s3-init; s3-end; resize-oper-init; resize-oper-end; write-init; write-end
1-5cdb8e59-fe1cdff44d720c105ce391a4; c8c9fb2c-640d-4ca1-a9d2-fbe17d8ce4e2; 1557892697.254; 1557892699.086; 0; 0; 1557892697.312; 1557892697.313; 1557892697.313; 1557892699.115; 1557892697.314; 1557892697.382; 1557892697.382; 1557892699.115; 1557892699.115; 1557892699.132
1-5cdb8815-2f0a72190a48c4512e43771c; 9a3820f0-d910-4fa2-860a-6582c4723d01; 1557891093.521; 1557891095.922; 0; 0; 1557891093.565; 1557891093.565; 1557891093.565; 1557891095.958; 1557891093.566; 1557891093.633; 1557891093.633; 1557891095.957; 1557891095.958; 1557891095.959
1-5cdb8140-47cdfd90232eaf60033264a0; 1d54000b-16ab-42a3-b1a8-dfc8c9a1ebe7; 1557889344.772; 1557889348.53; 0; 0; 1557889344.801; 1557889344.802; 1557889344.802; 1557889348.534; 1557889344.803; 1557889344.84; 1557889344.84; 1557889348.534; 1557889348.535; 1557889348.552
1-5cdb8911-2b000384be63d5f48fbe9b15; 173fe0d7-b994-437b-bcca-7556460a64c7; 1557891345.503; 1557891352.937; 0; 0; 1557891345.547; 1557891345.547; 1557891345.548; 1557891352.973; 1557891345.548; 1557891345.625; 1557891345.625; 1557891352.973; 1557891352.974; 1557891352.974
1-5cdb8e3c-0304bfa7d1c69e99ea6c6c07; ac93f29a-a5ef-4a65-8807-480f5d58f3e1; 1557892668.489; 1557892671.887; 0; 0; 1557892668.542; 1557892668.543; 1557892668.543; 1557892671.915; 1557892668.544; 1557892668.744; 1557892668.744; 1557892671.915; 1557892671.932; 1557892671.933
1-5cdb87ec-d88304ac829aff1c07dbd160; 6d768e12-79e4-4b43-a802-73b24152d02b; 1557891052.409; 1557891054.88; 0; 0; 1557891052.45; 1557891052.45; 1557891052.451; 1557891054.914; 1557891052.451; 1557891052.602; 1557891052.602; 1557891054.914; 1557891054.914; 1557891054.915
1-5cdb82f3-8997490b8bf4651d765e970e; 947c0985-35e9-4561-9d94-c3baee110485; 1557889779.705; 1557889783.053; 0; 0; 1557889779.737; 1557889779.737; 1557889779.738; 1557889783.077; 1557889779.738; 1557889779.787; 1557889779.787; 1557889783.077; 1557889783.078; 1557889783.078
1-5cdb8262-ff10429fb35878a12f025ece; acfcd367-6c12-4afb-b133-f091cce1843a; 1557889634.53; 1557889637.907; 0; 0; 1557889634.561; 1557889634.561; 1557889634.562; 1557889637.914; 1557889634.562; 1557889634.637; 1557889634.637; 1557889637.914; 1557889637.915; 1557889637.915
1-5cdb8158-02958904c4938ce4ba7770f0; 11d5b1fe-4547-4e2b-b208-e6004c343f2d; 1557889368.241; 1557889371.749; 0; 0; 1557889368.269; 1557889368.27; 1557889368.27; 1557889371.755; 1557889368.271; 1557889368.429; 1557889368.43; 1557889371.755; 1557889371.772; 1557889371.772
1-5cdb8382-61050df6c9beb46a46d2ac61; afdc4717-78de-4ab0-bb32-506635ac0a29; 1557889922.801; 1557889927.065; 0; 0; 1557889922.834; 1557889922.835; 1557889922.835; 1557889927.075; 1557889922.836; 1557889922.889; 1557889922.889; 1557889927.075; 1557889927.092; 1557889927.092
1-5cdb8eb4-996724a2912f1c149f39df78; 9993ce44-79b9-4f52-9dfe-ef2861c4872e; 1557892788.951; 1557892797.146; 0; 0; 1557892789.004; 1557892789.004; 1557892789.005; 1557892797.175; 1557892789.005; 1557892789.07; 1557892789.07; 1557892797.175; 1557892797.192; 1557892797.192
1-5cdb8b6e-2d1043105ffd820e4acf7172; 9a1c8c0e-fc79-4891-8770-8e1398e310a9; 1557891950.871; 1557891959.413; 0; 0; 1557891950.924; 1557891950.925; 1557891950.925; 1557891959.453; 1557891950.926; 1557891950.992; 1557891950.992; 1557891959.453; 1557891959.454; 1557891959.454
1-5cdb81c8-d109c7ee3987ced1d631208f; 4837b4ac-ed67-4b1e-8afe-430810f9095b; 1557889480.418; 1557889484.412; 0; 0; 1557889480.449; 1557889480.449; 1557889480.449; 1557889484.433; 1557889480.45; 1557889480.56; 1557889480.56; 1557889484.433; 1557889484.433; 1557889484.435
1-5cdb8b7c-1d49e51088c29db0e56bb6a4; 68461f9e-d26d-4ab5-8ff6-b82e0ca1b958; 1557891964.848; 1557891969.87; 0; 0; 1557891964.896; 1557891964.896; 1557891964.897; 1557891969.879; 1557891964.897; 1557891964.97; 1557891964.97; 1557891969.879; 1557891969.892; 1557891969.892
1-5cdb85cc-8424f28fd2865111e70fc682; 0e6a3f83-6af7-4c63-ad0e-fb18066e47cd; 1557890508.806; 1557890511.481; 0; 0; 1557890508.843; 1557890508.843; 1557890508.844; 1557890511.494; 1557890508.844; 1557890508.907; 1557890508.907; 1557890511.494; 1557890511.495; 1557890511.495
1-5cdb82bc-cddee4200f3a08a0a8537840; 9c2d74cc-e6d6-42cb-b682-fcf1e1fab44d; 1557889724.764; 1557889728.329; 0; 0; 1557889724.796; 1557889724.796; 1557889724.797; 1557889728.353; 1557889724.798; 1557889724.843; 1557889724.843; 1557889728.353; 1557889728.354; 1557889728.354
1-5cdb8491-9c2f505cf84e45681d20c1d8; a954402b-8c72-4ed1-9862-474829dfe528; 1557890193.266; 1557890199.885; 0; 0; 1557890193.301; 1557890193.301; 1557890193.302; 1557890199.913; 1557890193.302; 1557890193.37; 1557890193.371; 1557890199.912; 1557890199.913; 1557890199.913
1-5cdb8d75-a75195bacec67ddff516ff74; 8705469b-fc1b-4bf9-8822-2b7f09b8a390; 1557892469.507; 1557892475.908; 0; 0; 1557892469.559; 1557892469.559; 1557892469.56; 1557892475.935; 1557892469.56; 1557892469.605; 1557892469.605; 1557892475.935; 1557892475.952; 1557892475.952
1-5cdb8427-3e9754461d2b14721474a72e; d58fedd4-dcf0-4d8e-b729-1077b38f0ee6; 1557890087.338; 1557890093.427; 0; 0; 1557890087.372; 1557890087.373; 1557890087.373; 1557890093.454; 1557890087.374; 1557890087.429; 1557890087.429; 1557890093.454; 1557890093.455; 1557890093.455
1-5cdb850e-ae6b6f371f2e0105403db9bb; 3d523f1e-c559-4171-9c3b-ffe3df19840b; 1557890318.101; 1557890321.182; 0; 0; 1557890318.137; 1557890318.137; 1557890318.138; 1557890321.199; 1557890318.138; 1557890318.295; 1557890318.295; 1557890321.199; 1557890321.212; 1557890321.212
1-5cdb89fa-098674d898a8fda9c151337e; cf7ae2ee-8be2-489a-8c1a-6718ca44adb2; 1557891578.843; 1557891581.998; 0; 0; 1557891578.887; 1557891578.887; 1557891578.888; 1557891582.036; 1557891578.888; 1557891579.068; 1557891579.068; 1557891582.036; 1557891582.036; 1557891582.036
1-5cdb87cb-aefdb5f42b0bfa02792bba0c; 2e6e8cdb-1f78-4954-af1b-640933fb5f53; 1557891019.48; 1557891022.219; 0; 0; 1557891019.52; 1557891019.521; 1557891019.521; 1557891022.253; 1557891019.522; 1557891019.614; 1557891019.614; 1557891022.252; 1557891022.253; 1557891022.254
1-5cdb87a8-d699cd8cd61dab80833693ed; ff48ffbf-b591-4c20-a2e1-2a6e68afb5a1; 1557890984.984; 1557890990.081; 0; 0; 1557890985.024; 1557890985.024; 1557890985.024; 1557890990.113; 1557890985.025; 1557890985.098; 1557890985.099; 1557890990.113; 1557890990.114; 1557890990.114
1-5cdb8b5d-19f7aeb4d610c836cd02f704; d7820d02-58f9-445f-b00b-27ddaf2781e7; 1557891933.839; 1557891941.954; 0; 0; 1557891933.886; 1557891933.886; 1557891933.887; 1557891941.994; 1557891933.887; 1557891933.923; 1557891933.923; 1557891941.994; 1557891941.995; 1557891941.995
1-5cdb8a40-0167e9bd4944e3f6a24a8a15; e2dbd0ff-3c20-48d3-80ef-9d8b4ffa2a40; 1557891649.001; 1557891651.455; 0; 0; 1557891649.046; 1557891649.046; 1557891649.047; 1557891651.492; 1557891649.048; 1557891649.089; 1557891649.09; 1557891651.492; 1557891651.493; 1557891651.493
1-5cdb88c1-375abb0bd188b5f49bdc343d; c2d23a51-d317-467e-8dbe-9dea24009633; 1557891265.254; 1557891271.175; 0; 0; 1557891265.297; 1557891265.297; 1557891265.298; 1557891271.199; 1557891265.298; 1557891265.494; 1557891265.494; 1557891271.199; 1557891271.212; 1557891271.212
1-5cdb8589-a8863ee813e6e7b2438b12b8; d22d6c08-e4be-4cad-9c7c-2622a17617da; 1557890441.732; 1557890447.569; 0; 0; 1557890441.773; 1557890441.773; 1557890441.774; 1557890447.598; 1557890441.774; 1557890442.088; 1557890442.088; 1557890447.598; 1557890447.599; 1557890447.599
1-5cdb8777-312c278cb7f0cea83aadf504; f3968548-5542-4697-929b-69a1d7581fb2; 1557890935.423; 1557890938.738; 0; 0; 1557890935.464; 1557890935.464; 1557890935.464; 1557890938.754; 1557890935.465; 1557890935.54; 1557890935.54; 1557890938.754; 1557890938.755; 1557890938.755
1-5cdb856d-277ab2f553bb24bc9753185a; 9c47c5bc-6b64-4e15-991c-85c79245cac9; 1557890414.001; 1557890421.668; 0; 0; 1557890414.038; 1557890414.039; 1557890414.039; 1557890421.697; 1557890414.04; 1557890414.088; 1557890414.088; 1557890421.697; 1557890421.698; 1557890421.698
1-5cdb87d4-6e86205d5820b511d042c878; a79a6b51-b3ff-4c66-8238-c6573646882a; 1557891028.653; 1557891034.181; 0; 0; 1557891028.695; 1557891028.696; 1557891028.696; 1557891034.213; 1557891028.697; 1557891028.769; 1557891028.77; 1557891034.213; 1557891034.214; 1557891034.214
1-5cdb828e-2d0a05da86075fff024d005f; 65dcc352-eee8-4611-b040-6b7aaca4f8fc; 1557889678.069; 1557889681.413; 0; 0; 1557889678.101; 1557889678.102; 1557889678.102; 1557889681.437; 1557889678.103; 1557889678.162; 1557889678.162; 1557889681.437; 1557889681.438; 1557889681.438
1-5cdb8705-f5a3588093779f1c77e729fc; 4f77b315-7ee1-422d-9ed3-bbd11e90bc4b; 1557890821.293; 1557890824.259; 0; 0; 1557890821.333; 1557890821.333; 1557890821.334; 1557890824.275; 1557890821.334; 1557890821.372; 1557890821.373; 1557890824.275; 1557890824.292; 1557890824.293
1-5cdb8e8b-1fec22ec998786f02884d1a8; 17b73e0b-a04d-434f-b5e6-1ef6a5dbb444; 1557892747.557; 1557892753.047; 0; 0; 1557892747.61; 1557892747.611; 1557892747.611; 1557892753.092; 1557892747.612; 1557892747.659; 1557892747.66; 1557892753.092; 1557892753.093; 1557892753.094
1-5cdb8b5a-986c39122b0bf3fc2bd7cdc8; 2f3f357a-494c-4be7-b027-473bc5ca09d4; 1557891930.201; 1557891932.254; 0; 0; 1557891930.248; 1557891930.249; 1557891930.249; 1557891932.294; 1557891930.25; 1557891930.285; 1557891930.285; 1557891932.294; 1557891932.294; 1557891932.294
1-5cdb82d9-f9e5c4b23d2bfd2303fc3413; e43324c8-3a78-4a37-9619-fce009005d37; 1557889753.245; 1557889759.668; 0; 0; 1557889753.277; 1557889753.277; 1557889753.278; 1557889759.693; 1557889753.278; 1557889753.327; 1557889753.327; 1557889759.693; 1557889759.693; 1557889759.693
1-5cdb8235-96962d141f3122dd2e0b8ce9; 97fc3917-fc77-4f4e-ae89-b11baf404801; 1557889589.186; 1557889593.248; 0; 0; 1557889589.217; 1557889589.217; 1557889589.217; 1557889593.272; 1557889589.218; 1557889589.297; 1557889589.298; 1557889593.272; 1557889593.273; 1557889593.273
1-5cdb8cb2-987646e2e17b44b3048715c5; 2f9abf1b-03b1-4ee9-b4e7-e4297d2f457e; 1557892274.863; 1557892278.148; 0; 0; 1557892274.912; 1557892274.913; 1557892274.913; 1557892278.172; 1557892274.914; 1557892274.987; 1557892274.988; 1557892278.172; 1557892278.173; 1557892278.173
1-5cdb80ba-d06c952b5955d43a8523cf1f; f3251008-0914-44f0-bf62-cac28b4f63c7; 1557889210.835; 1557889212.59; 0; 0; 1557889210.863; 1557889210.863; 1557889210.864; 1557889212.594; 1557889210.864; 1557889210.926; 1557889210.926; 1557889212.594; 1557889212.594; 1557889212.595
1-5cdb8cde-93b53e89f5f29381979650f4; c351d5b2-1764-4ea0-ba36-1ec74ee506e1; 1557892318.715; 1557892321.069; 0; 0; 1557892318.765; 1557892318.766; 1557892318.766; 1557892321.094; 1557892318.767; 1557892318.824; 1557892318.824; 1557892321.094; 1557892321.095; 1557892321.112
1-5cdb8a1a-fe020800255a243a6436eb0c; b03e667c-15e1-4607-be79-82b7ed52fae8; 1557891610.906; 1557891618.594; 0; 0; 1557891610.952; 1557891610.952; 1557891610.953; 1557891618.615; 1557891610.953; 1557891611.002; 1557891611.002; 1557891618.615; 1557891618.632; 1557891618.633
1-5cdb82f8-d154ae100bce3a14f8ba4a90; 4e8935cb-1436-4d8f-a802-fcd9828c4f10; 1557889784.651; 1557889787.946; 0; 0; 1557889784.684; 1557889784.685; 1557889784.685; 1557889787.952; 1557889784.686; 1557889784.764; 1557889784.764; 1557889787.952; 1557889787.952; 1557889787.953
1-5cdb829a-e803dbe81d367c4867294eb0; dcc4a7c1-4373-4689-8869-ae5225288b6e; 1557889690.961; 1557889694.57; 0; 0; 1557889690.993; 1557889690.993; 1557889690.994; 1557889694.594; 1557889690.994; 1557889691.084; 1557889691.084; 1557889694.594; 1557889694.595; 1557889694.595
1-5cdb81aa-071d204c85284eec90808a84; 9dcb9216-cf2a-4ca1-ae49-203895eb2cfb; 1557889450.8; 1557889452.236; 0; 0; 1557889450.836; 1557889450.836; 1557889450.837; 1557889452.256; 1557889450.837; 1557889450.884; 1557889450.885; 1557889452.256; 1557889452.257; 1557889452.257
1-5cdb8af0-b8a9c05cd2d70d6f2110405b; f9ca476a-4db7-4224-aa23-ecf30858f4f4; 1557891824.762; 1557891829.573; 0; 0; 1557891824.809; 1557891824.81; 1557891824.81; 1557891829.612; 1557891824.811; 1557891824.86; 1557891824.86; 1557891829.612; 1557891829.613; 1557891829.613
1-5cdb860c-c07f2564776df934905e52b0; 47cc913c-f4eb-4ce2-aba3-12f03100d9e7; 1557890572.86; 1557890574.683; 0; 0; 1557890572.899; 1557890572.9; 1557890572.9; 1557890574.712; 1557890572.901; 1557890572.946; 1557890572.946; 1557890574.712; 1557890574.713; 1557890574.713
1-5cdb8400-9cfa343c42311f5fff37977e; 96cd5bc2-b0c6-4055-a578-8001aa465714; 1557890048.912; 1557890053.365; 0; 0; 1557890048.959; 1557890048.959; 1557890048.959; 1557890053.375; 1557890048.96; 1557890049.059; 1557890049.059; 1557890053.375; 1557890053.375; 1557890053.392
1-5cdb8b41-454b197008451ab272d4876e; 0aeae16b-cff2-449e-bb44-b3ecd1ecdfc1; 1557891905.24; 1557891908.913; 0; 0; 1557891905.296; 1557891905.296; 1557891905.297; 1557891908.952; 1557891905.297; 1557891905.337; 1557891905.337; 1557891908.952; 1557891908.953; 1557891908.953
1-5cdb8a07-b28b6ee22138dcf28ec62510; 52e2b459-8985-4d43-9fd1-26a7632a6a58; 1557891591.456; 1557891596.374; 0; 0; 1557891591.5; 1557891591.5; 1557891591.501; 1557891596.395; 1557891591.501; 1557891591.549; 1557891591.549; 1557891596.395; 1557891596.412; 1557891596.413
1-5cdb88a1-879fd9026d758968571d6c5a; dae8a84e-1ae0-4837-b505-456e844a9d4d; 1557891233.019; 1557891235.177; 0; 0; 1557891233.061; 1557891233.062; 1557891233.062; 1557891235.212; 1557891233.063; 1557891233.152; 1557891233.153; 1557891235.212; 1557891235.213; 1557891235.213
1-5cdb8ac9-db7d93956c338ccf16760200; 2b7bd998-37ce-4db2-9357-48f5f7032734; 1557891785.474; 1557891788.433; 0; 0; 1557891785.52; 1557891785.521; 1557891785.521; 1557891788.472; 1557891785.522; 1557891785.612; 1557891785.613; 1557891788.472; 1557891788.472; 1557891788.473
1-5cdb859b-58d18e86790928454dccc8b4; 309a1420-24f0-42d8-9fdc-df7ff7f68cd0; 1557890459.34; 1557890462.141; 0; 0; 1557890459.376; 1557890459.376; 1557890459.377; 1557890462.154; 1557890459.377; 1557890459.532; 1557890459.533; 1557890462.154; 1557890462.155; 1557890462.155
1-5cdb8ce2-ed66674074921310a21fbfdc; 759a0002-3298-4b1e-851f-88f7eff04287; 1557892322.682; 1557892327.15; 0; 0; 1557892322.732; 1557892322.732; 1557892322.733; 1557892327.175; 1557892322.733; 1557892322.781; 1557892322.782; 1557892327.175; 1557892327.176; 1557892327.193
1-5cdb820b-194b4bdc205b472704fd2797; 8e4629b9-00aa-4460-862e-7ee68861cf37; 1557889547.495; 1557889555.651; 0; 0; 1557889547.525; 1557889547.526; 1557889547.526; 1557889555.675; 1557889547.527; 1557889547.571; 1557889547.572; 1557889555.675; 1557889555.675; 1557889555.676
1-5cdb87bd-2ba78894ca2982423eed25a4; 5f3c71e6-39a5-4b48-99bb-df0a1666e244; 1557891005.282; 1557891007.457; 0; 0; 1557891005.323; 1557891005.323; 1557891005.324; 1557891007.474; 1557891005.324; 1557891005.393; 1557891005.394; 1557891007.474; 1557891007.475; 1557891007.475
1-5cdb884a-a1d0b834c3b25328e698c9c8; 34b4ca06-6cc7-4538-a7bf-019e6924a854; 1557891146.964; 1557891149.245; 0; 0; 1557891147.006; 1557891147.006; 1557891147.007; 1557891149.277; 1557891147.008; 1557891147.058; 1557891147.058; 1557891149.277; 1557891149.278; 1557891149.279
1-5cdb862d-8540627246e5ff2c8fe060c4; 9bc5944c-0198-44ed-8104-c4d2fc48a231; 1557890605.611; 1557890608.082; 0; 0; 1557890605.649; 1557890605.649; 1557890605.65; 1557890608.112; 1557890605.65; 1557890605.75; 1557890605.751; 1557890608.112; 1557890608.113; 1557890608.113
1-5cdb8ddf-017a405a82759c5ea74d6434; 5ff95ddc-2953-418a-afe1-025b4a29a65e; 1557892575.891; 1557892582.446; 0; 0; 1557892575.943; 1557892575.944; 1557892575.944; 1557892582.474; 1557892575.945; 1557892576.122; 1557892576.123; 1557892582.474; 1557892582.475; 1557892582.475
1-5cdb87f0-bfde5d5a1e7c7fb4eed6d098; b7074c4f-e0c0-441a-a1df-ef1d69c53393; 1557891056.459; 1557891058.778; 0; 0; 1557891056.499; 1557891056.5; 1557891056.5; 1557891058.795; 1557891056.501; 1557891056.54; 1557891056.541; 1557891058.795; 1557891058.812; 1557891058.813
1-5cdb8ba9-4eb319ddf087582ddce9c1aa; 2409ea8c-cec9-48c6-b857-c5cc69197b10; 1557892009.849; 1557892012.39; 0; 0; 1557892009.903; 1557892009.903; 1557892009.904; 1557892012.414; 1557892009.905; 1557892009.993; 1557892009.993; 1557892012.414; 1557892012.415; 1557892012.415
1-5cdb8b1d-bc8d3a639d456e30a42ecc92; bab80c20-7f0d-4db1-84df-04b9da1fc671; 1557891869.043; 1557891872.951; 0; 0; 1557891869.09; 1557891869.09; 1557891869.09; 1557891872.976; 1557891869.091; 1557891869.137; 1557891869.137; 1557891872.976; 1557891872.977; 1557891872.977
1-5cdb80dc-a36bb1bc759c176acd09895a; 151c87c6-2060-4966-aaa7-4e0e1262d122; 1557889244.539; 1557889251.894; 0; 0; 1557889244.568; 1557889244.568; 1557889244.569; 1557889251.915; 1557889244.569; 1557889244.629; 1557889244.629; 1557889251.915; 1557889251.916; 1557889251.916
1-5cdb8d90-63892b10ce40c558ef8e91e8; 67a1ea47-e6de-4152-803a-e17fa34090dd; 1557892496.796; 1557892503.929; 0; 0; 1557892496.847; 1557892496.847; 1557892496.848; 1557892503.973; 1557892496.848; 1557892496.907; 1557892496.907; 1557892503.973; 1557892503.974; 1557892503.974
1-5cdb87c6-e8faf1016485d1e50e0caf7e; 405e07c2-b35c-477f-a308-a82b7221af1e; 1557891014.671; 1557891017.898; 0; 0; 1557891014.712; 1557891014.713; 1557891014.713; 1557891017.915; 1557891014.714; 1557891014.763; 1557891014.763; 1557891017.915; 1557891017.932; 1557891017.932
1-5cdb874d-83b318089a965a489e9b15a8; 045f97e0-e13b-473c-8f5b-7702c41266cf; 1557890893.356; 1557890899.866; 0; 0; 1557890893.399; 1557890893.4; 1557890893.4; 1557890899.898; 1557890893.401; 1557890893.453; 1557890893.454; 1557890899.898; 1557890899.898; 1557890899.899
1-5cdb8ba0-eba97e60a63cd718152ffe08; 93ca7a67-a751-4b22-9c6b-4750e7faef0d; 1557892000.731; 1557892004.272; 0; 0; 1557892000.778; 1557892000.779; 1557892000.779; 1557892004.312; 1557892000.78; 1557892000.982; 1557892000.982; 1557892004.312; 1557892004.313; 1557892004.313
1-5cdb81f1-65497ee785b17a1830bc989f; 5724b0a3-8e49-4e38-8258-15d7cb27134d; 1557889521.833; 1557889525.75; 0; 0; 1557889521.865; 1557889521.865; 1557889521.865; 1557889525.773; 1557889521.866; 1557889521.983; 1557889521.983; 1557889525.773; 1557889525.774; 1557889525.774
1-5cdb86d0-0e63054c249f32459294efd8; 9b4122eb-a503-4cf8-8167-0e69b7b63a49; 1557890768.471; 1557890776; 0; 0; 1557890768.51; 1557890768.51; 1557890768.51; 1557890776.032; 1557890768.511; 1557890768.57; 1557890768.571; 1557890776.032; 1557890776.033; 1557890776.033
1-5cdb8146-8973164691f8e5f5eb3ec688; 7f1720e3-96e9-40ec-aa43-88875917f347; 1557889350.115; 1557889358.43; 0; 0; 1557889350.144; 1557889350.144; 1557889350.145; 1557889358.435; 1557889350.145; 1557889350.219; 1557889350.219; 1557889358.435; 1557889358.452; 1557889358.452
1-5cdb8941-802760c2eddcf284bcaeaf90; ddc03459-6e37-4fee-a7cf-1ca81adf082c; 1557891393.726; 1557891396.695; 0; 0; 1557891393.769; 1557891393.769; 1557891393.769; 1557891396.715; 1557891393.77; 1557891393.817; 1557891393.818; 1557891396.715; 1557891396.732; 1557891396.732
1-5cdb8cfa-b7d2ef40912ce8d8d176eab4; 93aa3e46-c539-4bfc-99de-b89c7ee502d9; 1557892346.47; 1557892350.292; 0; 0; 1557892346.52; 1557892346.521; 1557892346.521; 1557892350.335; 1557892346.522; 1557892346.57; 1557892346.57; 1557892350.335; 1557892350.336; 1557892350.336
1-5cdb86e8-8c6bceb466063898fd4b775a; e28aa96f-69d8-451f-a842-9f6e03f550fb; 1557890792.552; 1557890796.502; 0; 0; 1557890792.592; 1557890792.592; 1557890792.593; 1557890796.533; 1557890792.593; 1557890792.631; 1557890792.631; 1557890796.533; 1557890796.534; 1557890796.534
1-5cdb844c-1dd7f6507849f9a8cc92dcf4; a078c45d-ff83-49a6-8138-edaa7492133a; 1557890124.802; 1557890132.307; 0; 0; 1557890124.837; 1557890124.838; 1557890124.838; 1557890132.334; 1557890124.839; 1557890124.875; 1557890124.875; 1557890132.334; 1557890132.334; 1557890132.335
1-5cdb8a28-51e75d00a561d1c2f6d2aa9a; 8fdced28-0908-4635-a286-79f495b25de9; 1557891624.494; 1557891628.217; 0; 0; 1557891624.54; 1557891624.54; 1557891624.541; 1557891628.254; 1557891624.541; 1557891624.604; 1557891624.604; 1557891628.254; 1557891628.255; 1557891628.255
1-5cdb8737-3fb07544751b2f8014ef759c; a45d55a9-1976-4a4b-b778-947a9dbe93a7; 1557890871.433; 1557890874.5; 0; 0; 1557890871.472; 1557890871.473; 1557890871.473; 1557890874.532; 1557890871.474; 1557890871.557; 1557890871.557; 1557890874.532; 1557890874.533; 1557890874.533
1-5cdb8bf1-51356bda123c791a67d0dbdc; e69e0071-ef2e-461c-99fa-4392f4e868f2; 1557892081.757; 1557892086.733; 0; 0; 1557892081.806; 1557892081.806; 1557892081.806; 1557892086.773; 1557892081.807; 1557892081.862; 1557892081.862; 1557892086.773; 1557892086.774; 1557892086.774
1-5cdb84ac-ac9a29f20d3a455ec9a7f6cc; 503a4c2b-1670-44c1-95d6-6bad493df57c; 1557890220.322; 1557890223.283; 0; 0; 1557890220.364; 1557890220.364; 1557890220.365; 1557890223.299; 1557890220.365; 1557890220.425; 1557890220.426; 1557890223.299; 1557890223.312; 1557890223.312
1-5cdb8c65-f4218440cf7045e0c9054d00; c9357a8e-0a36-4072-9ece-5b0a37c48cc2; 1557892197.634; 1557892200.149; 0; 0; 1557892197.683; 1557892197.685; 1557892197.685; 1557892200.176; 1557892197.686; 1557892197.739; 1557892197.74; 1557892200.176; 1557892200.177; 1557892200.177
1-5cdb8826-252396147cf302ac44b3c984; e188c6e0-ec6a-4e88-ac49-c4d2cff30843; 1557891110.635; 1557891113.28; 0; 0; 1557891110.677; 1557891110.677; 1557891110.677; 1557891113.314; 1557891110.678; 1557891110.726; 1557891110.726; 1557891113.314; 1557891113.314; 1557891113.315
1-5cdb8e1e-267740825bc0f38e75bc170c; 2fce6d7f-8e75-4f64-8278-be36fa770a11; 1557892638.717; 1557892640.526; 0; 0; 1557892638.77; 1557892638.77; 1557892638.771; 1557892640.554; 1557892638.771; 1557892638.855; 1557892638.855; 1557892640.554; 1557892640.555; 1557892640.555
1-5cdb8e47-2748d19a087dc5aee4d6a5cc; b97a6ab5-5707-4e5c-a191-3fe66d58c25b; 1557892679.033; 1557892685.607; 0; 0; 1557892679.086; 1557892679.087; 1557892679.087; 1557892685.653; 1557892679.088; 1557892679.133; 1557892679.133; 1557892685.653; 1557892685.653; 1557892685.654
1-5cdb830c-fde7f2743eafd3b0e47ff560; adb4564b-0fa9-4060-8138-f60f33fe9722; 1557889804.907; 1557889810.346; 0; 0; 1557889804.939; 1557889804.94; 1557889804.94; 1557889810.359; 1557889804.941; 1557889805.013; 1557889805.013; 1557889810.359; 1557889810.372; 1557889810.372
1-5cdb8bda-838ab253aa41d6504c7cf52d; 1e077d19-9edd-4950-acab-5d380b2edda2; 1557892058.746; 1557892061.371; 0; 0; 1557892058.794; 1557892058.795; 1557892058.795; 1557892061.412; 1557892058.796; 1557892058.861; 1557892058.862; 1557892061.399; 1557892061.412; 1557892061.413
1-5cdb8901-c975e5b9e1a4637ac62dda00; fd70dd32-1a76-40e3-82c8-ade3bf266f91; 1557891329.055; 1557891331.976; 0; 0; 1557891329.099; 1557891329.099; 1557891329.1; 1557891331.995; 1557891329.1; 1557891329.169; 1557891329.169; 1557891331.995; 1557891332.012; 1557891332.013
1-5cdb8ba5-5bfb1df856b95b1788901aac; 11e59d10-9e10-49f6-8506-8c5cd59b1d15; 1557892005.859; 1557892008.251; 0; 0; 1557892005.908; 1557892005.908; 1557892005.908; 1557892008.275; 1557892005.909; 1557892005.979; 1557892005.979; 1557892008.275; 1557892008.292; 1557892008.292
1-5cdb86e3-c677730a234b18900b9a9c0a; 2fd770b8-5249-4607-92b5-c54ea4e98474; 1557890787.436; 1557890790.964; 0; 0; 1557890787.482; 1557890787.483; 1557890787.483; 1557890790.996; 1557890787.484; 1557890787.525; 1557890787.525; 1557890790.996; 1557890790.997; 1557890790.997
1-5cdb892e-ad6115efc36ccfb531718917; a435cd55-60da-4c0c-a51b-f9512288cbb0; 1557891374.82; 1557891377.603; 0; 0; 1557891374.864; 1557891374.864; 1557891374.865; 1557891377.637; 1557891374.865; 1557891374.964; 1557891374.965; 1557891377.637; 1557891377.638; 1557891377.639
1-5cdb8aa3-620a91b4cdffa730560c996c; 4f0dbe3c-0908-400f-9d02-2fc8f8694e66; 1557891747.554; 1557891752.519; 0; 0; 1557891747.605; 1557891747.606; 1557891747.606; 1557891752.558; 1557891747.607; 1557891747.764; 1557891747.764; 1557891752.558; 1557891752.558; 1557891752.558
1-5cdb80be-f9de0b76c7faa2571509614a; c5b57545-9653-4e62-b1e5-a4e3c8c98871; 1557889214.252; 1557889220.912; 0; 0; 1557889214.279; 1557889214.28; 1557889214.28; 1557889220.933; 1557889214.281; 1557889214.369; 1557889214.369; 1557889220.933; 1557889220.934; 1557889220.934
